dept,muni_rel,muni_code,muni_name,year,agro_strict_bob,p10_agropecuario_bob,p12_microriegos_bob,p18_caminos_vecinales_bob,p32_recursos_hidricos_bob,rural_infra_bob,rural_total_bob,total_presupuesto_bob,agro_strict_bob_mm,p10_agropecuario_bob_mm,p12_microriegos_bob_mm,p18_caminos_vecinales_bob_mm,p32_recursos_hidricos_bob_mm,rural_infra_bob_mm,rural_total_bob_mm,total_presupuesto_bob_mm,agro_share_pct,p10_share_pct
La Paz,114,1287,Chua Cocani,2013,1706046,1701046,5000,,,1030888,9793156,15130894,1.706046,1.701046,0.005,,,1.030888,9.793156,15.130894,11.275249169018,11.2422041949405
La Paz,114,1287,Chua Cocani,2014,72350,67350,5000,,,908384,5619077,9466376,0.07235,0.06735,0.005,,,0.908384,5.619077,9.466376,0.764284030129376,0.711465506969087
La Paz,114,1287,Chua Cocani,2015,245000,215000,30000,20000,,909927,4824514,8293367,0.245,0.215,0.03,0.02,,0.909927,4.824514,8.293367,2.95416807190614,2.59243320595845
La Paz,114,1287,Chua Cocani,2016,724245,679245,45000,,,1245748,9217615,15186616,0.724245,0.679245,0.045,,,1.245748,9.217615,15.186616,4.76896893949251,4.47265539604083
La Paz,114,1287,Chua Cocani,2017,42000,,42000,,,1150231,6331769,10791230,0.042,,0.042,,,1.150231,6.331769,10.79123,0.38920493771331,
La Paz,114,1287,Chua Cocani,2018,43899,33899,10000,,,1006497,4869634,10653966,0.043899,0.033899,0.01,,,1.006497,4.869634,10.653966,0.412043740331065,0.318181980306676
La Paz,114,1287,Chua Cocani,2019,10000,,10000,,,886052,3988760,6576144,0.01,,0.01,,,0.886052,3.98876,6.576144,0.152064796634624,
La Paz,337,1245,Santiago de Callapa,2012,157450,157450,,110000,,110000,297450,10461709,0.15745,0.15745,,0.11,,0.11,0.29745,10.461709,1.50501223079327,1.50501223079327
La Paz,337,1245,Santiago de Callapa,2013,203000,203000,,140000,,347005,580005,11553642,0.203,0.203,,0.14,,0.347005,0.580005,11.553642,1.7570217252707,1.7570217252707
La Paz,337,1245,Santiago de Callapa,2014,343643,343643,,1e+05,,946323,1316966,12964599,0.343643,0.343643,,0.1,,0.946323,1.316966,12.964599,2.65062575402448,2.65062575402448
La Paz,337,1245,Santiago de Callapa,2015,219400,219400,,172000,,222000,441400,16761596,0.2194,0.2194,,0.172,,0.222,0.4414,16.761596,1.30894456589933,1.30894456589933
La Paz,337,1245,Santiago de Callapa,2016,195000,195000,,257000,,2052405,2257405,13901414,0.195,0.195,,0.257,,2.052405,2.257405,13.901414,1.402735002353,1.402735002353
La Paz,337,1245,Santiago de Callapa,2017,225000,225000,,280000,,301000,536000,11393160,0.225,0.225,,0.28,,0.301,0.536,11.39316,1.97486913200552,1.97486913200552
La Paz,337,1245,Santiago de Callapa,2018,2e+05,2e+05,,447674,,497674,707674,17033279,0.2,0.2,,0.447674,,0.497674,0.707674,17.033279,1.17417204285798,1.17417204285798
La Paz,337,1245,Santiago de Callapa,2019,1876314,270000,1606314,490000,,560000,2456314,16168475,1.876314,0.27,1.606314,0.49,,0.56,2.456314,16.168475,11.6047679202893,1.6699163031764
La Paz,337,1245,Santiago de Callapa,2020,220000,220000,,490000,,555000,785000,13319116,0.22,0.22,,0.49,,0.555,0.785,13.319116,1.65176127304545,1.65176127304545
La Paz,337,1245,Santiago de Callapa,2021,369285,349285,20000,470000,,570000,949285,11333854,0.369285,0.349285,0.02,0.47,,0.57,0.949285,11.333854,3.25824737110607,3.08178488976477
La Paz,338,1248,Carabuco,2012,666103,20000,646103,310000,,790000,3207049,23213220,0.666103,0.02,0.646103,0.31,,0.79,3.207049,23.21322,2.86949850128504,0.0861578014596855
La Paz,338,1248,Carabuco,2013,2169510,2074065,95445,405000,,699000,2868510,28701488,2.16951,2.074065,0.095445,0.405,,0.699,2.86851,28.701488,7.55887638996278,7.22633265564489
La Paz,338,1248,Carabuco,2014,2416428,509769,1906659,1460662,,2095251,4511679,26628837,2.416428,0.509769,1.906659,1.460662,,2.095251,4.511679,26.628837,9.07447816816033,1.91434947008763
La Paz,338,1248,Carabuco,2015,4851597,563500,4288097,886000,,1784250,6635847,31934961,4.851597,0.5635,4.288097,0.886,,1.78425,6.635847,31.934961,15.1921181303462,1.76452383956254
La Paz,338,1248,Carabuco,2016,698580,537244,161336,190000,,343425,1042005,21410658,0.69858,0.537244,0.161336,0.19,,0.343425,1.042005,21.410658,3.26276754315538,2.50923628783384
La Paz,338,1248,Carabuco,2017,584705,100541,484164,273451,,711907,1296612,20714817,0.584705,0.100541,0.484164,0.273451,,0.711907,1.296612,20.714817,2.82264139721823,0.485357896234372
La Paz,338,1248,Carabuco,2018,1297450,171230,1126220,374618,,813414,2110864,26720929,1.29745,0.17123,1.12622,0.374618,,0.813414,2.110864,26.720929,4.85555723006487,0.640808558714407
La Paz,338,1248,Carabuco,2019,2583091,222645,2360446,1089911,,1453481,4036572,29658672,2.583091,0.222645,2.360446,1.089911,,1.453481,4.036572,29.658672,8.70939534986597,0.750691062634227
La Paz,338,1248,Carabuco,2020,307462,307462,,1133458,,1319330,1626792,29868988,0.307462,0.307462,,1.133458,,1.31933,1.626792,29.868988,1.02936865487374,1.02936865487374
La Paz,338,1248,Carabuco,2021,610872,209224,401648,995661,,1331997,1942869,22713965,0.610872,0.209224,0.401648,0.995661,,1.331997,1.942869,22.713965,2.6894115580437,0.921124955506447
Oruro,162,1401,Oruro,2012,,,,,,144759273,155445921,749849734,,,,,,144.759273,155.445921,749.849734,,
Oruro,162,1401,Oruro,2013,,,,,,209091223,226789813,1032776595,,,,,,209.091223,226.789813,1032.776595,,
Oruro,162,1401,Oruro,2014,,,,19284433,,261876964,284307542,1226271098,,,,19.284433,,261.876964,284.307542,1226.271098,,
Oruro,162,1401,Oruro,2015,,,,6298367,,237456370,276633833,1349001958,,,,6.298367,,237.45637,276.633833,1349.001958,,
Oruro,162,1401,Oruro,2016,,,,3149245,,194686741,230484146,1144126170,,,,3.149245,,194.686741,230.484146,1144.12617,,
Oruro,162,1401,Oruro,2017,,,,,,105075658,120841038,642542407,,,,,,105.075658,120.841038,642.542407,,
Oruro,162,1401,Oruro,2018,,,,,,95507022,111048336,822832901,,,,,,95.507022,111.048336,822.832901,,
Oruro,162,1401,Oruro,2019,,,,,,121193730,146628375,1000360309,,,,,,121.19373,146.628375,1000.360309,,
Oruro,162,1401,Oruro,2020,,,,,,112736812,136839008,934835503,,,,,,112.736812,136.839008,934.835503,,
Oruro,162,1401,Oruro,2021,1e+05,,1e+05,,,72816227,91751227,810758962,0.1,,0.1,,,72.816227,91.751227,810.758962,0.0123341220617923,
Oruro,163,1402,Caracollo,2012,4161021,1335567,1427628,30000,1397826,5885586,10203107,57008306,4.161021,1.335567,1.427628,0.03,1.397826,5.885586,10.203107,57.008306,7.29897324084669,2.34275861485868
Oruro,163,1402,Caracollo,2013,5389000,2072463,2264953,1e+05,1051584,4936297,10475297,67966556,5.389,2.072463,2.264953,0.1,1.051584,4.936297,10.475297,67.966556,7.92889961939516,3.04923939356292
Oruro,163,1402,Caracollo,2014,5998954,1375011,4170016,298487,453927,4930812,11107573,65973529,5.998954,1.375011,4.170016,0.298487,0.453927,4.930812,11.107573,65.973529,9.09297121274201,2.08418591644537
Oruro,163,1402,Caracollo,2015,3995320,1262837,2606116,170000,126367,9086230,13331550,80234317,3.99532,1.262837,2.606116,0.17,0.126367,9.08623,13.33155,80.234317,4.97956504072939,1.5739362497471
Oruro,163,1402,Caracollo,2016,2702607,1661713,1040894,3e+05,,3841174,6693781,63512317,2.702607,1.661713,1.040894,0.3,,3.841174,6.693781,63.512317,4.25524863153709,2.61636337405231
Oruro,163,1402,Caracollo,2017,2199268,1270249,517019,515000,412000,2063440,4362708,50560061,2.199268,1.270249,0.517019,0.515,0.412,2.06344,4.362708,50.560061,4.34981278998061,2.51235654165844
Oruro,163,1402,Caracollo,2019,2118929,1106461,2e+05,650000,812468,1430000,4098929,60554372,2.118929,1.106461,0.2,0.65,0.812468,1.43,4.098929,60.554372,3.4992171993791,1.82721901566414
Oruro,163,1402,Caracollo,2020,1109414,919414,,3e+05,190000,3209764,4419178,60668445,1.109414,0.919414,,0.3,0.19,3.209764,4.419178,60.668445,1.82865079202211,1.51547315906976
Oruro,163,1402,Caracollo,2021,4782001,908626,3673375,450000,2e+05,1480000,6712001,58747651,4.782001,0.908626,3.673375,0.45,0.2,1.48,6.712001,58.747651,8.13990162772636,1.54665928685387
Oruro,164,1403,El Choro,2012,10132801,664886,9391754,118672,76161,419884,10687172,30496925,10.132801,0.664886,9.391754,0.118672,0.076161,0.419884,10.687172,30.496925,33.2256481596095,2.18017390277872
Oruro,164,1403,El Choro,2013,4265592,814009,3451583,173946,,689123,5074715,22799183,4.265592,0.814009,3.451583,0.173946,,0.689123,5.074715,22.799183,18.7094072625322,3.57034284956614
Oruro,164,1403,El Choro,2014,4e+05,4e+05,,1e+05,,470000,990000,21157628,0.4,0.4,,0.1,,0.47,0.99,21.157628,1.89057109804558,1.89057109804558
Oruro,164,1403,El Choro,2015,1135072,1064782,70290,555178,,1551101,2686173,30007446,1.135072,1.064782,0.07029,0.555178,,1.551101,2.686173,30.007446,3.78263448345454,3.54839262228448
Oruro,164,1403,El Choro,2016,1459578,1414239,45339,3e+05,,1506796,2966374,21424504,1.459578,1.414239,0.045339,0.3,,1.506796,2.966374,21.424504,6.8126571331593,6.60103496445005
Oruro,164,1403,El Choro,2017,1579773,1246413,333360,353904,,970252,2550025,20029019,1.579773,1.246413,0.33336,0.353904,,0.970252,2.550025,20.029019,7.88742074686733,6.22303568637086
Oruro,164,1403,El Choro,2018,560000,560000,,1202759,,1612759,2172759,18971635,0.56,0.56,,1.202759,,1.612759,2.172759,18.971635,2.95177511057956,2.95177511057956
Oruro,164,1403,El Choro,2019,1019991,810832,209159,316586,,832081,1852072,22143200,1.019991,0.810832,0.209159,0.316586,,0.832081,1.852072,22.1432,4.60633964377326,3.66176523718342
Oruro,164,1403,El Choro,2020,614817,614817,,3e+05,,770000,1384817,21339719,0.614817,0.614817,,0.3,,0.77,1.384817,21.339719,2.88109229554522,2.88109229554522
Oruro,164,1403,El Choro,2021,725086,645433,79653,2e+05,,771614,1496700,16296116,0.725086,0.645433,0.079653,0.2,,0.771614,1.4967,16.296116,4.44944059062908,3.96065541016031
Oruro,165,1404,Challapata,2012,6499037,1203601,4835436,1352885,460000,6544121,13868024,76137995,6.499037,1.203601,4.835436,1.352885,0.46,6.544121,13.868024,76.137995,8.53586570016718,1.58081520271187
Oruro,165,1404,Challapata,2013,1610799,788018,822781,1398598,,4438408,6049207,73422088,1.610799,0.788018,0.822781,1.398598,,4.438408,6.049207,73.422088,2.19388884718179,1.07327102982961
Oruro,165,1404,Challapata,2014,5102452,2091899,3010553,1703048,,5777117,10924569,103251071,5.102452,2.091899,3.010553,1.703048,,5.777117,10.924569,103.251071,4.94179087014022,2.02603128445999
Oruro,165,1404,Challapata,2015,6017722,1473422,4474300,2611687,70000,7319407,13537129,104093210,6.017722,1.473422,4.4743,2.611687,0.07,7.319407,13.537129,104.09321,5.78108985206624,1.41548329617273
Oruro,165,1404,Challapata,2016,1401222,773811,627411,1200134,,3976211,5862833,101693717,1.401222,0.773811,0.627411,1.200134,,3.976211,5.862833,101.693717,1.37788453538383,0.760923115830253
Oruro,165,1404,Challapata,2017,1828907,703714,775193,692923,350000,1837643,4052578,71019263,1.828907,0.703714,0.775193,0.692923,0.35,1.837643,4.052578,71.019263,2.57522666772816,0.990877643999206
Oruro,165,1404,Challapata,2018,2506891,663700,1843191,212477,,1706263,5039182,83505235,2.506891,0.6637,1.843191,0.212477,,1.706263,5.039182,83.505235,3.00207645664371,0.794800469695104
Oruro,165,1404,Challapata,2019,3787773,884224,2903549,1012116,,2668686,7296459,85995374,3.787773,0.884224,2.903549,1.012116,,2.668686,7.296459,85.995374,4.40462413710765,1.02822275067959
Oruro,165,1404,Challapata,2020,894840,894840,,452147,,3570735,5044984,82440966,0.89484,0.89484,,0.452147,,3.570735,5.044984,82.440966,1.08543124058008,1.08543124058008
Oruro,165,1404,Challapata,2021,1908927,892126,647349,33702,369452,2570687,4887714,70031513,1.908927,0.892126,0.647349,0.033702,0.369452,2.570687,4.887714,70.031513,2.72581145005392,1.27389222620394
Oruro,166,1405,Santuario de Quillacas,2012,678165,247701,339864,176680,90600,503774,1181939,8646100,0.678165,0.247701,0.339864,0.17668,0.0906,0.503774,1.181939,8.6461,7.8435942216722,2.86488705890517
Oruro,166,1405,Santuario de Quillacas,2013,783785,232888,402844,297988,148053,909300,1693085,9638130,0.783785,0.232888,0.402844,0.297988,0.148053,0.9093,1.693085,9.63813,8.13212729025236,2.41631934825532
Oruro,166,1405,Santuario de Quillacas,2014,403042,298482,40000,610908,64560,701255,1104297,9936165,0.403042,0.298482,0.04,0.610908,0.06456,0.701255,1.104297,9.936165,4.05631347708095,3.00399600852039
Oruro,166,1405,Santuario de Quillacas,2015,1616861,281422,1335439,1005561,,2325370,3942231,14745600,1.616861,0.281422,1.335439,1.005561,,2.32537,3.942231,14.7456,10.9650404188368,1.90851508246528
Oruro,166,1405,Santuario de Quillacas,2016,251773,251773,,240000,,415000,666773,12997438,0.251773,0.251773,,0.24,,0.415,0.666773,12.997438,1.93709714175978,1.93709714175978
Oruro,166,1405,Santuario de Quillacas,2017,68049,68049,,,,8000,76049,7564988,0.068049,0.068049,,,,0.008,0.076049,7.564988,0.899525551131079,0.899525551131079
Oruro,166,1405,Santuario de Quillacas,2018,67270,67270,,50000,,58000,125270,8989161,0.06727,0.06727,,0.05,,0.058,0.12527,8.989161,0.748345702118362,0.748345702118362
Oruro,166,1405,Santuario de Quillacas,2019,72823,72823,,50000,,60000,132823,10708289,0.072823,0.072823,,0.05,,0.06,0.132823,10.708289,0.680061959478307,0.680061959478307
Oruro,166,1405,Santuario de Quillacas,2020,72823,72823,,50000,,50000,122823,10320204,0.072823,0.072823,,0.05,,0.05,0.122823,10.320204,0.705635276201905,0.705635276201905
Oruro,166,1405,Santuario de Quillacas,2021,80000,80000,,50000,,50000,130000,11417646,0.08,0.08,,0.05,,0.05,0.13,11.417646,0.700669822833884,0.700669822833884
Oruro,167,1406,Huanuni,2012,1256388,350000,906388,3e+05,,8830300,10656688,59018808,1.256388,0.35,0.906388,0.3,,8.8303,10.656688,59.018808,2.12879257066663,0.593031292668602
Oruro,167,1406,Huanuni,2013,2523847,675000,1848847,1705008,,9145008,12338855,72102429,2.523847,0.675,1.848847,1.705008,,9.145008,12.338855,72.102429,3.50036335114314,0.93616818373761
Oruro,167,1406,Huanuni,2014,250000,150000,50000,576000,50000,15334345,16094345,80070335,0.25,0.15,0.05,0.576,0.05,15.334345,16.094345,80.070335,0.312225495247397,0.187335297148438
Oruro,167,1406,Huanuni,2015,652924,150000,502924,2300000,,15300000,17090557,97777085,0.652924,0.15,0.502924,2.3,,15.3,17.090557,97.777085,0.667767913105612,0.153410177855067
Oruro,167,1406,Huanuni,2016,250000,2e+05,50000,450000,,6261000,6611000,74153879,0.25,0.2,0.05,0.45,,6.261,6.611,74.153879,0.337136780127173,0.269709424101738
Oruro,167,1406,Huanuni,2017,450000,350000,1e+05,2e+05,,6595997,7145997,82978367,0.45,0.35,0.1,0.2,,6.595997,7.145997,82.978367,0.542310021598762,0.421796683465704
Oruro,167,1406,Huanuni,2018,1e+06,4e+05,6e+05,2802656,,5937953,7048212,68221460,1,0.4,0.6,2.802656,,5.937953,7.048212,68.22146,1.46581442261716,0.586325769046866
Oruro,167,1406,Huanuni,2019,2339887,388400,1690139,5e+05,261348,2999228,5460462,73499769,2.339887,0.3884,1.690139,0.5,0.261348,2.999228,5.460462,73.499769,3.18352973327032,0.52843703495177
Oruro,167,1406,Huanuni,2020,350000,350000,,871261,,3966475,4437822,72899439,0.35,0.35,,0.871261,,3.966475,4.437822,72.899439,0.480113434069088,0.480113434069088
Oruro,167,1406,Huanuni,2021,580774,3e+05,220774,2e+05,60000,7101743,7803864,78621367,0.580774,0.3,0.220774,0.2,0.06,7.101743,7.803864,78.621367,0.738697407792464,0.381575659960224
Oruro,168,1407,Machacamarca,2012,477430,292489,168860,,16081,297061,864491,10402466,0.47743,0.292489,0.16886,,0.016081,0.297061,0.864491,10.402466,4.58958481575426,2.81172752691525
Oruro,168,1407,Machacamarca,2013,1e+05,80000,20000,,,1160000,1295000,11625202,0.1,0.08,0.02,,,1.16,1.295,11.625202,0.860200106630405,0.688160085304324
Oruro,168,1407,Machacamarca,2014,80000,,80000,,,108000,233000,12512212,0.08,,0.08,,,0.108,0.233,12.512212,0.639375355852347,
Oruro,168,1407,Machacamarca,2015,217274,175000,42274,1e+05,,966760,1244034,15033468,0.217274,0.175,0.042274,0.1,,0.96676,1.244034,15.033468,1.44526864992163,1.16406939503247
Oruro,168,1407,Machacamarca,2016,4e+05,2e+05,2e+05,1e+05,,481000,1071884,12573189,0.4,0.2,0.2,0.1,,0.481,1.071884,12.573189,3.18137268118693,1.59068634059346
Oruro,168,1407,Machacamarca,2017,155000,155000,,80000,,320000,585000,11075518,0.155,0.155,,0.08,,0.32,0.585,11.075518,1.39948307609631,1.39948307609631
Oruro,168,1407,Machacamarca,2018,1486795,154977,1331818,80000,,320000,1916795,15850592,1.486795,0.154977,1.331818,0.08,,0.32,1.916795,15.850592,9.38005974792613,0.977736352055494
Oruro,168,1407,Machacamarca,2019,160000,160000,,80000,,537000,807500,15706241,0.16,0.16,,0.08,,0.537,0.8075,15.706241,1.01870332945993,1.01870332945993
Oruro,168,1407,Machacamarca,2020,160000,160000,,80000,,437000,727000,16413152,0.16,0.16,,0.08,,0.437,0.727,16.413152,0.974827991600882,0.974827991600882
Oruro,168,1407,Machacamarca,2021,2642512,1e+05,2542512,,,179540,2937052,16047862,2.642512,0.1,2.542512,,,0.17954,2.937052,16.047862,16.4664426949833,0.623135966647769
Oruro,169,1408,Poopó (Villa Poopó),2012,3201096,260000,2201096,70000,740000,1448626,4789722,21893543,3.201096,0.26,2.201096,0.07,0.74,1.448626,4.789722,21.893543,14.6211876259589,1.18756475368103
Oruro,169,1408,Poopó (Villa Poopó),2013,1005992,240000,665992,152000,1e+05,502000,1667992,19788082,1.005992,0.24,0.665992,0.152,0.1,0.502,1.667992,19.788082,5.08382773024692,1.21285125056587
Oruro,169,1408,Poopó (Villa Poopó),2014,1218623,291800,7e+05,188000,226823,1432983,2838606,22862535,1.218623,0.2918,0.7,0.188,0.226823,1.432983,2.838606,22.862535,5.33021819321436,1.27632390721326
Oruro,169,1408,Poopó (Villa Poopó),2015,1789288,306865,1467423,453000,15000,1023909,2962197,27871805,1.789288,0.306865,1.467423,0.453,0.015,1.023909,2.962197,27.871805,6.41970622282985,1.10098718041404
Oruro,169,1408,Poopó (Villa Poopó),2016,1405000,620000,785000,3e+05,,2065000,3640000,24553797,1.405,0.62,0.785,0.3,,2.065,3.64,24.553797,5.7221292495006,2.5250677115234
Oruro,169,1408,Poopó (Villa Poopó),2017,743500,658500,15000,320000,70000,980000,1893500,20584998,0.7435,0.6585,0.015,0.32,0.07,0.98,1.8935,20.584998,3.61185364215241,3.19893157142886
Oruro,169,1408,Poopó (Villa Poopó),2018,1841097,3e+05,1541097,250000,,870000,2881097,25587372,1.841097,0.3,1.541097,0.25,,0.87,2.881097,25.587372,7.19533447983638,1.17245334925369
Oruro,169,1408,Poopó (Villa Poopó),2019,860000,370000,490000,2e+05,,690000,1955000,26005093,0.86,0.37,0.49,0.2,,0.69,1.955,26.005093,3.30704450855069,1.42279821879506
Oruro,169,1408,Poopó (Villa Poopó),2020,325000,325000,,652046,,1170793,1600793,24366432,0.325,0.325,,0.652046,,1.170793,1.600793,24.366432,1.33380217505788,1.33380217505788
Oruro,169,1408,Poopó (Villa Poopó),2021,592434,370000,222434,1218332,,1613332,2315766,20906514,0.592434,0.37,0.222434,1.218332,,1.613332,2.315766,20.906514,2.83372923864782,1.76978333164486
Oruro,170,1409,Pazña,2012,916252,165000,751252,15000,,522106,1536358,15858555,0.916252,0.165,0.751252,0.015,,0.522106,1.536358,15.858555,5.77765124249971,1.0404478844384
Oruro,170,1409,Pazña,2013,853595,50000,802595,22000,1000,978781,1942376,23229773,0.853595,0.05,0.802595,0.022,0.001,0.978781,1.942376,23.229773,3.67457314369796,0.215241018498114
Oruro,170,1409,Pazña,2014,436798,239300,197498,1e+05,,919000,1400798,18734510,0.436798,0.2393,0.197498,0.1,,0.919,1.400798,18.73451,2.33151547598523,1.27732190486968
Oruro,170,1409,Pazña,2015,813256,498256,275000,170000,40000,580000,1438256,19409274,0.813256,0.498256,0.275,0.17,0.04,0.58,1.438256,19.409274,4.19003822605627,2.56710271594909
Oruro,170,1409,Pazña,2016,1020000,1020000,,,,325000,1370000,14223495,1.02,1.02,,,,0.325,1.37,14.223495,7.17123323065112,7.17123323065112
Oruro,170,1409,Pazña,2017,125000,125000,,,,565000,745000,12153051,0.125,0.125,,,,0.565,0.745,12.153051,1.02854830445458,1.02854830445458
Oruro,170,1409,Pazña,2018,2035222,370000,72800,186000,1592422,391000,2456222,17627450,2.035222,0.37,0.0728,0.186,1.592422,0.391,2.456222,17.62745,11.5457539235681,2.09899900439372
Oruro,170,1409,Pazña,2019,380000,380000,,10000,,140000,6e+05,15623361,0.38,0.38,,0.01,,0.14,0.6,15.623361,2.43225513383452,2.43225513383452
Oruro,170,1409,Pazña,2020,1809787,315000,,448051,1494787,1281325,3141112,19499440,1.809787,0.315,,0.448051,1.494787,1.281325,3.141112,19.49944,9.28122551211727,1.61543100724944
Oruro,170,1409,Pazña,2021,175000,175000,,43000,,178000,383000,14399476,0.175,0.175,,0.043,,0.178,0.383,14.399476,1.21532200199507,1.21532200199507
Oruro,171,1410,Antequera,2012,1545277,80000,734046,26917,731231,274797,1868074,11236772,1.545277,0.08,0.734046,0.026917,0.731231,0.274797,1.868074,11.236772,13.7519654220981,0.711948235667681
Oruro,171,1410,Antequera,2013,597558,215002,152556,150000,230000,697000,1389558,12743013,0.597558,0.215002,0.152556,0.15,0.23,0.697,1.389558,12.743013,4.68929914769764,1.68721478978323
