dept,cultivo,year,indicator,value
Chuquisaca,Sésamo,1997,superficie,0
Chuquisaca,Sésamo,1998,superficie,0
Chuquisaca,Sésamo,1999,superficie,0
Chuquisaca,Sésamo,2000,superficie,0
Chuquisaca,Sésamo,2001,superficie,0
Chuquisaca,Sésamo,2002,superficie,0
Chuquisaca,Sésamo,2003,superficie,0
Chuquisaca,Sésamo,2004,superficie,0
Chuquisaca,Sésamo,2005,superficie,0
Chuquisaca,Sésamo,2006,superficie,0
Chuquisaca,Sésamo,2007,superficie,0
Chuquisaca,Sésamo,2008,superficie,0
Chuquisaca,Sésamo,2009,superficie,16
Chuquisaca,Sésamo,2010,superficie,16
Chuquisaca,Sésamo,2011,superficie,16
Chuquisaca,Sésamo,2012,superficie,17
Chuquisaca,Sésamo,2013,superficie,16
Chuquisaca,Sésamo,2014,superficie,15
Chuquisaca,Sésamo,2015,superficie,14
Chuquisaca,Sésamo,2016,superficie,14
Chuquisaca,Sésamo,2017,superficie,13
Chuquisaca,Sésamo,2018,superficie,14
Chuquisaca,Sésamo,2019,superficie,13.0305001065104
Chuquisaca,Sésamo,2020,superficie,13.4393333688368
Chuquisaca,Soya (1),1984,superficie,79
Chuquisaca,Soya (1),1985,superficie,80
Chuquisaca,Soya (1),1986,superficie,72
Chuquisaca,Soya (1),1987,superficie,73
Chuquisaca,Soya (1),1988,superficie,76
Chuquisaca,Soya (1),1989,superficie,81
Chuquisaca,Soya (1),1990,superficie,82
Chuquisaca,Soya (1),1991,superficie,88
Chuquisaca,Soya (1),1992,superficie,89
Chuquisaca,Soya (1),1993,superficie,79
Chuquisaca,Soya (1),1994,superficie,77
Chuquisaca,Soya (1),1995,superficie,78
Chuquisaca,Soya (1),1996,superficie,84
Chuquisaca,Soya (1),1997,superficie,86
Chuquisaca,Soya (1),1998,superficie,92
Chuquisaca,Soya (1),1999,superficie,86
Chuquisaca,Soya (1),2000,superficie,92
Chuquisaca,Soya (1),2001,superficie,89
Chuquisaca,Soya (1),2002,superficie,99
Chuquisaca,Soya (1),2003,superficie,101
Chuquisaca,Soya (1),2004,superficie,98
Chuquisaca,Soya (1),2005,superficie,102
Chuquisaca,Soya (1),2006,superficie,98
Chuquisaca,Soya (1),2007,superficie,105
Chuquisaca,Soya (1),2008,superficie,102
Chuquisaca,Soya (1),2009,superficie,108
Chuquisaca,Soya (1),2010,superficie,105
Chuquisaca,Soya (1),2011,superficie,104
Chuquisaca,Soya (1),2012,superficie,108
Chuquisaca,Soya (1),2013,superficie,115
Chuquisaca,Soya (1),2014,superficie,112
Chuquisaca,Soya (1),2015,superficie,108
Chuquisaca,Soya (1),2016,superficie,109
Chuquisaca,Soya (1),2017,superficie,115
Chuquisaca,Soya (1),2018,superficie,116
Chuquisaca,Soya (1),2019,superficie,115.421326127444
Chuquisaca,Soya (1),2020,superficie,113.020266450452
Chuquisaca,Tabaco,1984,superficie,20
Chuquisaca,Tabaco,1985,superficie,19
Chuquisaca,Tabaco,1986,superficie,21
Chuquisaca,Tabaco,1987,superficie,10
Chuquisaca,Tabaco,1988,superficie,7
Chuquisaca,Tabaco,1989,superficie,5
Chuquisaca,Tabaco,1990,superficie,4
Chuquisaca,Tabaco,1991,superficie,4
Chuquisaca,Tabaco,1992,superficie,4
Chuquisaca,Tabaco,1993,superficie,3
Chuquisaca,Tabaco,1994,superficie,3
Chuquisaca,Tabaco,1995,superficie,3
Chuquisaca,Tabaco,1996,superficie,3
Chuquisaca,Tabaco,1997,superficie,3
Chuquisaca,Tabaco,1998,superficie,3
Chuquisaca,Tabaco,1999,superficie,2
Chuquisaca,Tabaco,2000,superficie,2
Chuquisaca,Tabaco,2001,superficie,2
Chuquisaca,Tabaco,2002,superficie,2
Chuquisaca,Tabaco,2003,superficie,2
Chuquisaca,Tabaco,2004,superficie,2
Chuquisaca,Tabaco,2005,superficie,1
Chuquisaca,Tabaco,2006,superficie,1
Chuquisaca,Tabaco,2007,superficie,1
Chuquisaca,Tabaco,2008,superficie,1
Chuquisaca,Tabaco,2009,superficie,1
Chuquisaca,Tabaco,2010,superficie,1
Chuquisaca,Tabaco,2011,superficie,1
Chuquisaca,Tabaco,2012,superficie,1
Chuquisaca,Tabaco,2013,superficie,1
Chuquisaca,Tabaco,2014,superficie,1
Chuquisaca,Tabaco,2015,superficie,1
Chuquisaca,Tabaco,2016,superficie,1
Chuquisaca,Tabaco,2017,superficie,1
Chuquisaca,Tabaco,2018,superficie,1
Chuquisaca,Tabaco,2019,superficie,1.01393106065494
Chuquisaca,Tabaco,2020,superficie,1.01039368688498
Chuquisaca,TUBÉRCULOS Y RAICES,1984,superficie,18187
Chuquisaca,TUBÉRCULOS Y RAICES,1985,superficie,18200
Chuquisaca,TUBÉRCULOS Y RAICES,1986,superficie,17992
Chuquisaca,TUBÉRCULOS Y RAICES,1987,superficie,16647
Chuquisaca,TUBÉRCULOS Y RAICES,1988,superficie,17009
Chuquisaca,TUBÉRCULOS Y RAICES,1989,superficie,15933
Chuquisaca,TUBÉRCULOS Y RAICES,1990,superficie,15310
Chuquisaca,TUBÉRCULOS Y RAICES,1991,superficie,16800
Chuquisaca,TUBÉRCULOS Y RAICES,1992,superficie,17808
Chuquisaca,TUBÉRCULOS Y RAICES,1993,superficie,16319
Chuquisaca,TUBÉRCULOS Y RAICES,1994,superficie,16508
Chuquisaca,TUBÉRCULOS Y RAICES,1995,superficie,16741
Chuquisaca,TUBÉRCULOS Y RAICES,1996,superficie,15715
Chuquisaca,TUBÉRCULOS Y RAICES,1997,superficie,16426
Chuquisaca,TUBÉRCULOS Y RAICES,1998,superficie,16698
Chuquisaca,TUBÉRCULOS Y RAICES,1999,superficie,17394
Chuquisaca,TUBÉRCULOS Y RAICES,2000,superficie,16547
Chuquisaca,TUBÉRCULOS Y RAICES,2001,superficie,16682
Chuquisaca,TUBÉRCULOS Y RAICES,2002,superficie,16601
Chuquisaca,TUBÉRCULOS Y RAICES,2003,superficie,16779
Chuquisaca,TUBÉRCULOS Y RAICES,2004,superficie,17160
Chuquisaca,TUBÉRCULOS Y RAICES,2005,superficie,16712
Chuquisaca,TUBÉRCULOS Y RAICES,2006,superficie,17053
Chuquisaca,TUBÉRCULOS Y RAICES,2007,superficie,16532
Chuquisaca,TUBÉRCULOS Y RAICES,2008,superficie,19059
Chuquisaca,TUBÉRCULOS Y RAICES,2009,superficie,20509
Chuquisaca,TUBÉRCULOS Y RAICES,2010,superficie,20092
Chuquisaca,TUBÉRCULOS Y RAICES,2011,superficie,20562
Chuquisaca,TUBÉRCULOS Y RAICES,2012,superficie,20123
Chuquisaca,TUBÉRCULOS Y RAICES,2013,superficie,22222
Chuquisaca,TUBÉRCULOS Y RAICES,2014,superficie,23721
Chuquisaca,TUBÉRCULOS Y RAICES,2015,superficie,25215
Chuquisaca,TUBÉRCULOS Y RAICES,2016,superficie,25510
Chuquisaca,TUBÉRCULOS Y RAICES,2017,superficie,24941
Chuquisaca,TUBÉRCULOS Y RAICES,2018,superficie,25180
Chuquisaca,TUBÉRCULOS Y RAICES,2019,superficie,24827.2149359378
Chuquisaca,TUBÉRCULOS Y RAICES,2020,superficie,25339.6174496885
Chuquisaca,Camote,1984,superficie,150
Chuquisaca,Camote,1985,superficie,159
Chuquisaca,Camote,1986,superficie,180
Chuquisaca,Camote,1987,superficie,176
Chuquisaca,Camote,1988,superficie,170
Chuquisaca,Camote,1989,superficie,161
Chuquisaca,Camote,1990,superficie,179
Chuquisaca,Camote,1991,superficie,175
Chuquisaca,Camote,1992,superficie,170
Chuquisaca,Camote,1993,superficie,177
Chuquisaca,Camote,1994,superficie,171
Chuquisaca,Camote,1995,superficie,174
Chuquisaca,Camote,1996,superficie,165
Chuquisaca,Camote,1997,superficie,172
Chuquisaca,Camote,1998,superficie,168
Chuquisaca,Camote,1999,superficie,172
Chuquisaca,Camote,2000,superficie,167
Chuquisaca,Camote,2001,superficie,165
Chuquisaca,Camote,2002,superficie,161
Chuquisaca,Camote,2003,superficie,170
Chuquisaca,Camote,2004,superficie,166
Chuquisaca,Camote,2005,superficie,160
Chuquisaca,Camote,2006,superficie,170
Chuquisaca,Camote,2007,superficie,182
Chuquisaca,Camote,2008,superficie,176
Chuquisaca,Camote,2009,superficie,198
Chuquisaca,Camote,2010,superficie,209
Chuquisaca,Camote,2011,superficie,206
Chuquisaca,Camote,2012,superficie,218
Chuquisaca,Camote,2013,superficie,215
Chuquisaca,Camote,2014,superficie,220
Chuquisaca,Camote,2015,superficie,224
Chuquisaca,Camote,2016,superficie,226
Chuquisaca,Camote,2017,superficie,200
Chuquisaca,Camote,2018,superficie,203
Chuquisaca,Camote,2019,superficie,201.017580678014
Chuquisaca,Camote,2020,superficie,209.237526892671
Chuquisaca,Hualuza,1984,superficie,2
Chuquisaca,Hualuza,1985,superficie,2
Chuquisaca,Hualuza,1986,superficie,2
Chuquisaca,Hualuza,1987,superficie,2
Chuquisaca,Hualuza,1988,superficie,2
Chuquisaca,Hualuza,1989,superficie,2
Chuquisaca,Hualuza,1990,superficie,2
Chuquisaca,Hualuza,1991,superficie,2
Chuquisaca,Hualuza,1992,superficie,2
Chuquisaca,Hualuza,1993,superficie,2
Chuquisaca,Hualuza,1994,superficie,2
Chuquisaca,Hualuza,1995,superficie,2
Chuquisaca,Hualuza,1996,superficie,2
Chuquisaca,Hualuza,1997,superficie,2
Chuquisaca,Hualuza,1998,superficie,2
Chuquisaca,Hualuza,1999,superficie,2
Chuquisaca,Hualuza,2000,superficie,2
Chuquisaca,Hualuza,2001,superficie,2
Chuquisaca,Hualuza,2002,superficie,2
Chuquisaca,Hualuza,2003,superficie,2
Chuquisaca,Hualuza,2004,superficie,2
Chuquisaca,Hualuza,2005,superficie,2
Chuquisaca,Hualuza,2006,superficie,2
Chuquisaca,Hualuza,2007,superficie,3
Chuquisaca,Hualuza,2008,superficie,3
Chuquisaca,Hualuza,2009,superficie,3
Chuquisaca,Hualuza,2010,superficie,3
Chuquisaca,Hualuza,2011,superficie,3
Chuquisaca,Hualuza,2012,superficie,3
Chuquisaca,Hualuza,2013,superficie,3
Chuquisaca,Hualuza,2014,superficie,3
Chuquisaca,Hualuza,2015,superficie,3
Chuquisaca,Hualuza,2016,superficie,3
Chuquisaca,Hualuza,2017,superficie,4
Chuquisaca,Hualuza,2018,superficie,4
Chuquisaca,Hualuza,2019,superficie,4.16003283867136
Chuquisaca,Hualuza,2020,superficie,3.63023403312965
Chuquisaca,Oca,1984,superficie,369
Chuquisaca,Oca,1985,superficie,370
Chuquisaca,Oca,1986,superficie,400
Chuquisaca,Oca,1987,superficie,429
Chuquisaca,Oca,1988,superficie,413
Chuquisaca,Oca,1989,superficie,431
Chuquisaca,Oca,1990,superficie,469
Chuquisaca,Oca,1991,superficie,484
Chuquisaca,Oca,1992,superficie,477
Chuquisaca,Oca,1993,superficie,461
Chuquisaca,Oca,1994,superficie,492
Chuquisaca,Oca,1995,superficie,481
Chuquisaca,Oca,1996,superficie,544
Chuquisaca,Oca,1997,superficie,499
Chuquisaca,Oca,1998,superficie,523
Chuquisaca,Oca,1999,superficie,533
Chuquisaca,Oca,2000,superficie,519
Chuquisaca,Oca,2001,superficie,577
Chuquisaca,Oca,2002,superficie,581
Chuquisaca,Oca,2003,superficie,567
Chuquisaca,Oca,2004,superficie,557
Chuquisaca,Oca,2005,superficie,568
Chuquisaca,Oca,2006,superficie,557
Chuquisaca,Oca,2007,superficie,568
Chuquisaca,Oca,2008,superficie,632
Chuquisaca,Oca,2009,superficie,629
Chuquisaca,Oca,2010,superficie,614
Chuquisaca,Oca,2011,superficie,628
Chuquisaca,Oca,2012,superficie,624
Chuquisaca,Oca,2013,superficie,653
Chuquisaca,Oca,2014,superficie,676
Chuquisaca,Oca,2015,superficie,698
Chuquisaca,Oca,2016,superficie,701
Chuquisaca,Oca,2017,superficie,705
Chuquisaca,Oca,2018,superficie,708
Chuquisaca,Oca,2019,superficie,719.624253755925
Chuquisaca,Oca,2020,superficie,708.618084585308
Chuquisaca,Papa (1),1984,superficie,17062
Chuquisaca,Papa (1),1985,superficie,17063
Chuquisaca,Papa (1),1986,superficie,16803
Chuquisaca,Papa (1),1987,superficie,15420
Chuquisaca,Papa (1),1988,superficie,15787
Chuquisaca,Papa (1),1989,superficie,14685
Chuquisaca,Papa (1),1990,superficie,14024
Chuquisaca,Papa (1),1991,superficie,15462
Chuquisaca,Papa (1),1992,superficie,16482
Chuquisaca,Papa (1),1993,superficie,15074
Chuquisaca,Papa (1),1994,superficie,15189
Chuquisaca,Papa (1),1995,superficie,15443
Chuquisaca,Papa (1),1996,superficie,14359
Chuquisaca,Papa (1),1997,superficie,15106
Chuquisaca,Papa (1),1998,superficie,15343
Chuquisaca,Papa (1),1999,superficie,16016
Chuquisaca,Papa (1),2000,superficie,15183
Chuquisaca,Papa (1),2001,superficie,15239
Chuquisaca,Papa (1),2002,superficie,15161
Chuquisaca,Papa (1),2003,superficie,15326
Chuquisaca,Papa (1),2004,superficie,15680
Chuquisaca,Papa (1),2005,superficie,15201
Chuquisaca,Papa (1),2006,superficie,15584
Chuquisaca,Papa (1),2007,superficie,15004
Chuquisaca,Papa (1),2008,superficie,17423
Chuquisaca,Papa (1),2009,superficie,18860
Chuquisaca,Papa (1),2010,superficie,18436
Chuquisaca,Papa (1),2011,superficie,18874
Chuquisaca,Papa (1),2012,superficie,18431
Chuquisaca,Papa (1),2013,superficie,20498
Chuquisaca,Papa (1),2014,superficie,21952
Chuquisaca,Papa (1),2015,superficie,23404
Chuquisaca,Papa (1),2016,superficie,23685
Chuquisaca,Papa (1),2017,superficie,23128
Chuquisaca,Papa (1),2018,superficie,23366
Chuquisaca,Papa (1),2019,superficie,22993.305642849
Chuquisaca,Papa (1),2020,superficie,23517.7641289053
Chuquisaca,Papaliza,1984,superficie,369
Chuquisaca,Papaliza,1985,superficie,370
Chuquisaca,Papaliza,1986,superficie,385
Chuquisaca,Papaliza,1987,superficie,405
Chuquisaca,Papaliza,1988,superficie,418
Chuquisaca,Papaliza,1989,superficie,431
Chuquisaca,Papaliza,1990,superficie,403
Chuquisaca,Papaliza,1991,superficie,429
Chuquisaca,Papaliza,1992,superficie,428
Chuquisaca,Papaliza,1993,superficie,378
Chuquisaca,Papaliza,1994,superficie,426
Chuquisaca,Papaliza,1995,superficie,419
Chuquisaca,Papaliza,1996,superficie,410
Chuquisaca,Papaliza,1997,superficie,417
Chuquisaca,Papaliza,1998,superficie,447
Chuquisaca,Papaliza,1999,superficie,442
Chuquisaca,Papaliza,2000,superficie,438
Chuquisaca,Papaliza,2001,superficie,445
Chuquisaca,Papaliza,2002,superficie,438
Chuquisaca,Papaliza,2003,superficie,452
Chuquisaca,Papaliza,2004,superficie,470
Chuquisaca,Papaliza,2005,superficie,489
Chuquisaca,Papaliza,2006,superficie,474
Chuquisaca,Papaliza,2007,superficie,488
Chuquisaca,Papaliza,2008,superficie,552
Chuquisaca,Papaliza,2009,superficie,539
Chuquisaca,Papaliza,2010,superficie,558
Chuquisaca,Papaliza,2011,superficie,571
Chuquisaca,Papaliza,2012,superficie,564
Chuquisaca,Papaliza,2013,superficie,569
Chuquisaca,Papaliza,2014,superficie,581
Chuquisaca,Papaliza,2015,superficie,593
Chuquisaca,Papaliza,2016,superficie,600
Chuquisaca,Papaliza,2017,superficie,608
Chuquisaca,Papaliza,2018,superficie,604
Chuquisaca,Papaliza,2019,superficie,611.367122861998
Chuquisaca,Papaliza,2020,superficie,604.672374287333
Chuquisaca,Yuca,1984,superficie,235
Chuquisaca,Yuca,1985,superficie,236
Chuquisaca,Yuca,1986,superficie,221
Chuquisaca,Yuca,1987,superficie,215
Chuquisaca,Yuca,1988,superficie,219
Chuquisaca,Yuca,1989,superficie,222
Chuquisaca,Yuca,1990,superficie,233
Chuquisaca,Yuca,1991,superficie,249
Chuquisaca,Yuca,1992,superficie,249
Chuquisaca,Yuca,1993,superficie,227
Chuquisaca,Yuca,1994,superficie,227
Chuquisaca,Yuca,1995,superficie,221
Chuquisaca,Yuca,1996,superficie,235
Chuquisaca,Yuca,1997,superficie,230
Chuquisaca,Yuca,1998,superficie,215
Chuquisaca,Yuca,1999,superficie,229
Chuquisaca,Yuca,2000,superficie,238
Chuquisaca,Yuca,2001,superficie,254
Chuquisaca,Yuca,2002,superficie,258
Chuquisaca,Yuca,2003,superficie,262
Chuquisaca,Yuca,2004,superficie,285
Chuquisaca,Yuca,2005,superficie,291
Chuquisaca,Yuca,2006,superficie,266
Chuquisaca,Yuca,2007,superficie,287
Chuquisaca,Yuca,2008,superficie,274
Chuquisaca,Yuca,2009,superficie,279
Chuquisaca,Yuca,2010,superficie,273
Chuquisaca,Yuca,2011,superficie,280
Chuquisaca,Yuca,2012,superficie,284
Chuquisaca,Yuca,2013,superficie,285
Chuquisaca,Yuca,2014,superficie,289
Chuquisaca,Yuca,2015,superficie,292
Chuquisaca,Yuca,2016,superficie,295
Chuquisaca,Yuca,2017,superficie,296
Chuquisaca,Yuca,2018,superficie,296
Chuquisaca,Yuca,2019,superficie,297.740302954218
Chuquisaca,Yuca,2020,superficie,295.695100984739
Chuquisaca,Alfalfa,1984,superficie,844
Chuquisaca,Alfalfa,1985,superficie,845
Chuquisaca,Alfalfa,1986,superficie,799
Chuquisaca,Alfalfa,1987,superficie,788
Chuquisaca,Alfalfa,1988,superficie,761
Chuquisaca,Alfalfa,1989,superficie,752
Chuquisaca,Alfalfa,1990,superficie,800
Chuquisaca,Alfalfa,1991,superficie,772
Chuquisaca,Alfalfa,1992,superficie,872
Chuquisaca,Alfalfa,1993,superficie,855
Chuquisaca,Alfalfa,1994,superficie,853
Chuquisaca,Alfalfa,1995,superficie,853
Chuquisaca,Alfalfa,1996,superficie,837
Chuquisaca,Alfalfa,1997,superficie,860
Chuquisaca,Alfalfa,1998,superficie,904
Chuquisaca,Alfalfa,1999,superficie,883
Chuquisaca,Alfalfa,2000,superficie,918
Chuquisaca,Alfalfa,2001,superficie,977
Chuquisaca,Alfalfa,2002,superficie,980
Chuquisaca,Alfalfa,2003,superficie,1004
Chuquisaca,Alfalfa,2004,superficie,1073
Chuquisaca,Alfalfa,2005,superficie,1023
Chuquisaca,Alfalfa,2006,superficie,1087
Chuquisaca,Alfalfa,2007,superficie,1176
Chuquisaca,Alfalfa,2008,superficie,1234
Chuquisaca,Alfalfa,2009,superficie,1259
Chuquisaca,Alfalfa,2010,superficie,1209
Chuquisaca,Alfalfa,2011,superficie,1209
Chuquisaca,Alfalfa,2012,superficie,1227
Chuquisaca,Alfalfa,2013,superficie,1235
Chuquisaca,Alfalfa,2014,superficie,1267
Chuquisaca,Alfalfa,2015,superficie,1298
Chuquisaca,Alfalfa,2016,superficie,1300
Chuquisaca,Alfalfa,2017,superficie,1310
Chuquisaca,Alfalfa,2018,superficie,1305
Chuquisaca,Alfalfa,2019,superficie,1319.47469121248
Chuquisaca,Alfalfa,2020,superficie,1308.65823040416
Chuquisaca,Avena berza,1984,superficie,599
Chuquisaca,Avena berza,1985,superficie,560
Chuquisaca,Avena berza,1986,superficie,621
Chuquisaca,Avena berza,1987,superficie,690
Chuquisaca,Avena berza,1988,superficie,727
Chuquisaca,Avena berza,1989,superficie,668
Chuquisaca,Avena berza,1990,superficie,683
Chuquisaca,Avena berza,1991,superficie,733
Chuquisaca,Avena berza,1992,superficie,762
Chuquisaca,Avena berza,1993,superficie,738
Chuquisaca,Avena berza,1994,superficie,769
Chuquisaca,Avena berza,1995,superficie,739
Chuquisaca,Avena berza,1996,superficie,767
Chuquisaca,Avena berza,1997,superficie,735
Chuquisaca,Avena berza,1998,superficie,774
Chuquisaca,Avena berza,1999,superficie,731
Chuquisaca,Avena berza,2000,superficie,756
Chuquisaca,Avena berza,2001,superficie,731
Chuquisaca,Avena berza,2002,superficie,757
Chuquisaca,Avena berza,2003,superficie,694
Chuquisaca,Avena berza,2004,superficie,746
Chuquisaca,Avena berza,2005,superficie,698
Chuquisaca,Avena berza,2006,superficie,743
Chuquisaca,Avena berza,2007,superficie,804
Chuquisaca,Avena berza,2008,superficie,771
Chuquisaca,Avena berza,2009,superficie,872
Chuquisaca,Avena berza,2010,superficie,853
Chuquisaca,Avena berza,2011,superficie,848
Chuquisaca,Avena berza,2012,superficie,859
Chuquisaca,Avena berza,2013,superficie,904
Chuquisaca,Avena berza,2014,superficie,891
Chuquisaca,Avena berza,2015,superficie,677
Chuquisaca,Avena berza,2016,superficie,645
Chuquisaca,Avena berza,2017,superficie,667
Chuquisaca,Avena berza,2018,superficie,670
Chuquisaca,Avena berza,2019,superficie,534.785598535147
Chuquisaca,Avena berza,2020,superficie,621.428532845049
Chuquisaca,Cebada berza,1984,superficie,949
Chuquisaca,Cebada berza,1985,superficie,945
Chuquisaca,Cebada berza,1986,superficie,1098
Chuquisaca,Cebada berza,1987,superficie,1177
Chuquisaca,Cebada berza,1988,superficie,1138
Chuquisaca,Cebada berza,1989,superficie,1209
Chuquisaca,Cebada berza,1990,superficie,1224
Chuquisaca,Cebada berza,1991,superficie,1196
Chuquisaca,Cebada berza,1992,superficie,1241
Chuquisaca,Cebada berza,1993,superficie,1272
Chuquisaca,Cebada berza,1994,superficie,1242
Chuquisaca,Cebada berza,1995,superficie,1283
Chuquisaca,Cebada berza,1996,superficie,1218
Chuquisaca,Cebada berza,1997,superficie,1203
Chuquisaca,Cebada berza,1998,superficie,1215
Chuquisaca,Cebada berza,1999,superficie,1203
Chuquisaca,Cebada berza,2000,superficie,1173
Chuquisaca,Cebada berza,2001,superficie,1234
Chuquisaca,Cebada berza,2002,superficie,1194
Chuquisaca,Cebada berza,2003,superficie,1328
Chuquisaca,Cebada berza,2004,superficie,1230
Chuquisaca,Cebada berza,2005,superficie,1173
Chuquisaca,Cebada berza,2006,superficie,1235
Chuquisaca,Cebada berza,2007,superficie,1182
Chuquisaca,Cebada berza,2008,superficie,1355
Chuquisaca,Cebada berza,2009,superficie,1353
Chuquisaca,Cebada berza,2010,superficie,1319
Chuquisaca,Cebada berza,2011,superficie,1335
Chuquisaca,Cebada berza,2012,superficie,1405
Chuquisaca,Cebada berza,2013,superficie,1446
Chuquisaca,Cebada berza,2014,superficie,1588
Chuquisaca,Cebada berza,2015,superficie,1630
Chuquisaca,Cebada berza,2016,superficie,1547
Chuquisaca,Cebada berza,2017,superficie,1600
Chuquisaca,Cebada berza,2018,superficie,1602
Chuquisaca,Cebada berza,2019,superficie,1536.70071703597
Chuquisaca,Cebada berza,2020,superficie,1575.56226605833
La Paz,Arroz con cáscara,1984,superficie,6300
La Paz,Arroz con cáscara,1985,superficie,6385
La Paz,Arroz con cáscara,1986,superficie,5401
La Paz,Arroz con cáscara,1987,superficie,5270
La Paz,Arroz con cáscara,1988,superficie,5570
La Paz,Arroz con cáscara,1989,superficie,5225
La Paz,Arroz con cáscara,1990,superficie,5086
La Paz,Arroz con cáscara,1991,superficie,5191
La Paz,Arroz con cáscara,1992,superficie,5464
La Paz,Arroz con cáscara,1993,superficie,5858
La Paz,Arroz con cáscara,1994,superficie,5876
La Paz,Arroz con cáscara,1995,superficie,5774
La Paz,Arroz con cáscara,1996,superficie,5884
La Paz,Arroz con cáscara,1997,superficie,5735
La Paz,Arroz con cáscara,1998,superficie,5960
La Paz,Arroz con cáscara,1999,superficie,5876
La Paz,Arroz con cáscara,2000,superficie,6209
La Paz,Arroz con cáscara,2001,superficie,5641
La Paz,Arroz con cáscara,2002,superficie,5690
La Paz,Arroz con cáscara,2003,superficie,5748
La Paz,Arroz con cáscara,2004,superficie,5783
La Paz,Arroz con cáscara,2005,superficie,5815
La Paz,Arroz con cáscara,2006,superficie,5843
La Paz,Arroz con cáscara,2007,superficie,5641
La Paz,Arroz con cáscara,2008,superficie,5584
La Paz,Arroz con cáscara,2009,superficie,5621
La Paz,Arroz con cáscara,2010,superficie,5366
La Paz,Arroz con cáscara,2011,superficie,5500
La Paz,Arroz con cáscara,2012,superficie,5595
La Paz,Arroz con cáscara,2013,superficie,5719
La Paz,Arroz con cáscara,2014,superficie,6832
La Paz,Arroz con cáscara,2015,superficie,7945
La Paz,Arroz con cáscara,2016,superficie,8032
La Paz,Arroz con cáscara,2017,superficie,6832
La Paz,Arroz con cáscara,2018,superficie,7133
La Paz,Arroz con cáscara,2019,superficie,7028.40147541279
La Paz,Arroz con cáscara,2020,superficie,7334.39590536154
La Paz,Avena,1984,superficie,621
La Paz,Avena,1985,superficie,1814
La Paz,Avena,1986,superficie,1581
La Paz,Avena,1987,superficie,1399
La Paz,Avena,1988,superficie,1579
La Paz,Avena,1989,superficie,2298
La Paz,Avena,1990,superficie,2746
La Paz,Avena,1991,superficie,2310
La Paz,Avena,1992,superficie,2461
La Paz,Avena,1993,superficie,2500
