dept_code,dept,program,tip,year,corriente_bob,corriente_pct,inversion_bob,inversion_pct,total_bob,total_pct,program_code
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2014,16905170,2.01,274257,0.03,17179427,0.97,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2015,17165781,1.68,1550000,0.15,18715781,0.93,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2016,14008563,1.82,1124847,0.2,15133410,1.14,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2017,13393092,1.9,203636,0.04,13596728,1.16,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2018,16419242,2.35,,0,16419242,1.47,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2019,16215081,1.61,,0,16215081,1.21,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2020,15424765,1.72,119180,0.03,15543945,1.25,16
8,Tarija,16 SERVICIO DE ALUMBRADO PÚBLICO,total,2021,13922345,1.74,,0,13922345,1.33,16
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2012,57741772,10.02,218768676,36.26,276510448,23.44,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2013,58167621,7.81,252905978,38.34,311073599,22.15,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2014,69565982,8.28,309365248,32.97,378931230,21.31,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2015,90911292,8.92,146871542,14.68,237782834,11.77,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2016,21833315,2.84,69021307,12.42,90854622,6.86,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2017,21107436,3,42442698,9.12,63550134,5.43,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2018,19334712,2.76,37071463,8.97,56406175,5.07,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2019,67027043,6.67,58881896,17.75,125908939,9.42,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2020,69176101,7.71,75576907,21.75,144753008,11.63,17
8,Tarija,17 INFRAESTRUCTURA URBANA Y RURAL,total,2021,64535901,8.06,25701094,10.39,90236995,8.61,17
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2012,16334487,2.83,21016292,3.48,37350779,3.17,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2013,22138007,2.97,28671139,4.35,50809146,3.62,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2014,21511221,2.56,28820279,3.07,50331500,2.83,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2015,32767620,3.21,102462364,10.24,135229984,6.69,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2016,20476949,2.66,77612691,13.97,98089640,7.41,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2017,14739397,2.09,58741923,12.62,73481320,6.28,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2018,15900496,2.27,63418889,15.35,79319385,7.13,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2019,18394985,1.83,35587391,10.73,53982376,4.04,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2020,14525352,1.62,44290006,12.74,58815358,4.72,18
8,Tarija,18 GESTIÓN DE CAMINOS VECINALES,total,2021,11734033,1.47,20258687,8.19,31992720,3.05,18
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2012,4096238,0.71,1944000,0.32,6040238,0.51,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2013,6459958,0.87,1990000,0.3,8449958,0.6,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2014,7613383,0.91,699541,0.07,8312924,0.47,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2015,9379141,0.92,175000,0.02,9554141,0.47,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2016,4378735,0.57,3385000,0.61,7763735,0.59,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2017,5861480,0.83,3333812,0.72,9195292,0.79,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2018,8051830,1.15,1333312,0.32,9385142,0.84,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2019,17700585,1.76,113682,0.03,17814267,1.33,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2020,16208219,1.81,,0,16208219,1.3,19
8,Tarija,19 SERVICIO DE CATASTRO URBANO Y RURAL,total,2021,14498017,1.81,,0,14498017,1.38,19
8,Tarija,20 GESTIÓN DE SALUD,total,2012,100131308,17.37,31777206,5.27,131908514,11.18,20
8,Tarija,20 GESTIÓN DE SALUD,total,2013,109418412,14.69,56650511,8.59,166068923,11.83,20
8,Tarija,20 GESTIÓN DE SALUD,total,2014,125524865,14.95,80738580,8.6,206263445,11.6,20
8,Tarija,20 GESTIÓN DE SALUD,total,2015,163285028,16.02,86163521,8.61,249448549,12.35,20
8,Tarija,20 GESTIÓN DE SALUD,total,2016,156328419,20.34,35681907,6.42,192010326,14.5,20
8,Tarija,20 GESTIÓN DE SALUD,total,2017,137778799,19.56,19808579,4.25,157587378,13.47,20
8,Tarija,20 GESTIÓN DE SALUD,total,2018,144047080,20.58,21846766,5.29,165893846,14.9,20
8,Tarija,20 GESTIÓN DE SALUD,total,2019,178303129,17.75,11157662,3.36,189460791,14.18,20
8,Tarija,20 GESTIÓN DE SALUD,total,2020,144435856,16.1,17056893,4.91,161492749,12.97,20
8,Tarija,20 GESTIÓN DE SALUD,total,2021,133020893,16.61,14281515,5.77,147302408,14.05,20
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2012,129538138,22.47,137094076,22.72,266632214,22.6,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2013,184211710,24.74,126368008,19.16,310579718,22.12,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2014,175509339,20.9,191979467,20.46,367488806,20.67,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2015,187594061,18.4,297040285,29.68,484634346,23.99,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2016,154805008,20.14,159338427,28.68,314143435,23.72,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2017,125589182,17.83,129522385,27.82,255111567,21.8,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2018,117422181,16.78,107860299,26.1,225282480,20.24,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2019,129574564,12.9,65037381,19.61,194611945,14.56,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2020,115800327,12.9,71409075,20.55,187209402,15.04,21
8,Tarija,21 GESTIÓN DE EDUCACIÓN,total,2021,95762310,11.96,42299334,17.09,138061644,13.17,21
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2012,17995410,3.12,27591166,4.57,45586576,3.86,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2013,22667040,3.04,20735544,3.14,43402584,3.09,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2014,26165729,3.12,62718529,6.68,88884258,5,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2015,36691595,3.6,93544529,9.35,130236124,6.45,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2016,20679454,2.69,28164153,5.07,48843607,3.69,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2017,16194063,2.3,14334428,3.08,30528491,2.61,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2018,12924431,1.85,4934305,1.19,17858736,1.6,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2019,16180172,1.61,4553111,1.37,20733283,1.55,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2020,10908801,1.22,2942046,0.85,13850847,1.11,22
8,Tarija,22 DESARROLLO Y PROMOCIÓN DEL DEPORTE,total,2021,8899500,1.11,4222171,1.71,13121671,1.25,22
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2012,7437803,1.29,1490685,0.25,8928488,0.76,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2013,11507811,1.55,2005000,0.3,13512811,0.96,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2014,12412204,1.48,1866500,0.2,14278704,0.8,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2015,22539798,2.21,2135000,0.21,24674798,1.22,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2016,7810619,1.02,4525000,0.81,12335619,0.93,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2017,5157441,0.73,363357,0.08,5520798,0.47,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2018,7500645,1.07,613468,0.15,8114113,0.73,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2019,7967482,0.79,,0,7967482,0.6,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2020,6381204,0.71,,0,6381204,0.51,23
8,Tarija,23 PROMOCIÓN Y CONSERVACIÓN DE LA CULTURA Y PATRIMONIO,total,2021,4929853,0.62,,0,4929853,0.47,23
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2012,3889808,0.67,1975383,0.33,5865191,0.5,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2013,3393747,0.46,684698,0.1,4078445,0.29,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2014,4363332,0.52,2474976,0.26,6838308,0.38,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2015,7211582,0.71,5212421,0.52,12424003,0.61,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2016,3439430,0.45,4269766,0.77,7709196,0.58,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2017,3168919,0.45,3354185,0.72,6523104,0.56,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2018,3209596,0.46,941047,0.23,4150643,0.37,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2019,2659450,0.26,2741216,0.83,5400666,0.4,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2020,1962009,0.22,7070899,2.03,9032908,0.73,24
8,Tarija,24 DESARROLLO Y FOMENTO DEL TURISMO,total,2021,2269005,0.28,5667634,2.29,7936639,0.76,24
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2012,3191589,0.55,,0,3191589,0.27,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2013,3812396,0.51,146841,0.02,3959237,0.28,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2014,4453228,0.53,1705942,0.18,6159170,0.35,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2015,16773165,1.65,1797671,0.18,18570836,0.92,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2016,8271047,1.08,50000,0.01,8321047,0.63,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2017,9343934,1.33,90000,0.02,9433934,0.81,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2018,7790019,1.11,,0,7790019,0.7,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2019,116221110,11.57,2600000,0.78,118821110,8.89,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2020,96935913,10.8,3680797,1.06,100616710,8.08,25
8,Tarija,25 PROMOCIÓN Y POLÍTICAS PARA GRUPOS VULNERABLES Y DE LA MUJER,total,2021,93313213,11.65,,0,93313213,8.9,25
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2012,5678218,0.99,,0,5678218,0.48,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2013,7009771,0.94,,0,7009771,0.5,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2014,9168812,1.09,,0,9168812,0.52,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2015,11400701,1.12,,0,11400701,0.56,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2016,7303473,0.95,370000,0.07,7673473,0.58,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2017,4951936,0.7,550000,0.12,5501936,0.47,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2018,5929004,0.85,380000,0.09,6309004,0.57,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2019,5579868,0.56,180000,0.05,5759868,0.43,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2020,4394099,0.49,,0,4394099,0.35,26
8,Tarija,26 DEFENSA Y PROTECCIÓN DE LA NIÑEZ Y FAMILIA,total,2021,4098790,0.51,,0,4098790,0.39,26
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2012,1541651,0.27,,0,1541651,0.13,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2013,3417719,0.46,,0,3417719,0.24,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2014,3158824,0.38,,0,3158824,0.18,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2015,4072160,0.4,,0,4072160,0.2,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2016,7473148,0.97,239015,0.04,7712163,0.58,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2017,3952747,0.56,433256,0.09,4386003,0.37,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2018,2567324,0.37,207315,0.05,2774639,0.25,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2019,8740367,0.87,,0,8740367,0.65,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2020,4876664,0.54,,0,4876664,0.39,27
8,Tarija,27 VIALIDAD Y TRANSPORTE PÚBLICO,total,2021,4680418,0.58,,0,4680418,0.45,27
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2012,6930280,1.2,,0,6930280,0.59,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2013,9102088,1.22,,0,9102088,0.65,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2014,8727567,1.04,1e+06,0.11,9727567,0.55,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2015,14797908,1.45,4049293,0.4,18847201,0.93,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2016,4461227,0.58,,0,4461227,0.34,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2017,6555783,0.93,,0,6555783,0.56,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2018,5176090,0.74,,0,5176090,0.46,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2019,6886623,0.69,125440,0.04,7012063,0.52,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2020,5891150,0.66,,0,5891150,0.47,28
8,Tarija,28 DEFENSA DEL CONSUMIDOR,total,2021,4408453,0.55,,0,4408453,0.42,28
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2012,4022673,0.7,,0,4022673,0.34,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2013,4763505,0.64,,0,4763505,0.34,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2014,4930928,0.59,,0,4930928,0.28,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2015,5563631,0.55,,0,5563631,0.28,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2016,741226,0.1,6072014,1.09,6813240,0.51,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2017,1450044,0.21,3098638,0.67,4548682,0.39,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2018,1480253,0.21,278107,0.07,1758360,0.16,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2019,7696842,0.77,1668837,0.5,9365679,0.7,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2020,8148020,0.91,186530,0.05,8334550,0.67,29
8,Tarija,29 SERVICIO DE FAENADO DE GANADO,total,2021,7924495,0.99,35000,0.01,7959495,0.76,29
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2012,889725,0.15,1e+05,0.02,989725,0.08,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2013,1036059,0.14,293998,0.04,1330057,0.09,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2014,1070031,0.13,392428,0.04,1462459,0.08,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2015,1593224,0.16,826568,0.08,2419792,0.12,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2016,693821,0.09,2169807,0.39,2863628,0.22,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2017,323172,0.05,668570,0.14,991742,0.08,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2018,395675,0.06,133871,0.03,529546,0.05,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2019,1084189,0.11,,0,1084189,0.08,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2020,876648,0.1,,0,876648,0.07,30
8,Tarija,"30 SERVICIO DE INHUMACIÓN, EXHUMACIÓN, CREMACIÓN Y TRASLADO DE RESTOS",total,2021,758620,0.09,5e+05,0.2,1258620,0.12,30
8,Tarija,31 GESTIÓN DE RIESGOS,total,2012,4705267,0.82,453164,0.08,5158431,0.44,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2013,4677998,0.63,430000,0.07,5107998,0.36,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2014,8838071,1.05,725000,0.08,9563071,0.54,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2015,6644635,0.65,1970000,0.2,8614635,0.43,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2016,3234250,0.42,920672,0.17,4154922,0.31,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2017,3201222,0.45,6182935,1.33,9384157,0.8,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2018,3756829,0.54,4039178,0.98,7796007,0.7,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2019,4701050,0.47,752233,0.23,5453283,0.41,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2020,3447673,0.38,29991,0.01,3477664,0.28,31
8,Tarija,31 GESTIÓN DE RIESGOS,total,2021,3116174,0.39,5000,0,3121174,0.3,31
8,Tarija,32 RECURSOS HÍDRICOS,total,2012,210000,0.04,2331643,0.39,2541643,0.22,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2013,15000,0,615710,0.09,630710,0.04,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2014,,0,4067797,0.43,4067797,0.23,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2015,,0,7987840,0.8,7987840,0.4,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2016,,0,423613,0.08,423613,0.03,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2017,1e+05,0.01,2040381,0.44,2140381,0.18,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2018,170000,0.02,2970000,0.72,3140000,0.28,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2019,557100,0.06,621791,0.19,1178891,0.09,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2020,457100,0.05,183415,0.05,640515,0.05,32
8,Tarija,32 RECURSOS HÍDRICOS,total,2021,547100,0.07,,0,547100,0.05,32
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2012,10616975,1.84,1511589,0.25,12128564,1.03,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2013,35576477,4.78,1169936,0.18,36746413,2.62,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2014,28093936,3.35,24977909,2.66,53071845,2.98,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2015,39464607,3.87,25642344,2.56,65106951,3.22,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2016,24349576,3.17,4607727,0.83,28957303,2.19,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2017,29187397,4.14,14236018,3.06,43423415,3.71,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2018,14755421,2.11,33862719,8.19,48618140,4.37,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2019,30547609,3.04,3509294,1.06,34056903,2.55,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2020,30290006,3.38,4765621,1.37,35055627,2.82,33
8,Tarija,33 SERVICIOS DE SEGURIDAD CIUDADANA,total,2021,26212399,3.27,4311429,1.74,30523828,2.91,33
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2012,20726855,3.6,492796,0.08,21219651,1.8,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2013,34968195,4.7,193530,0.03,35161725,2.5,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2014,44209195,5.26,7400430,0.79,51609625,2.9,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2015,50482532,4.95,50000,0,50532532,2.5,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2016,61480959,8,312397,0.06,61793356,4.67,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2017,64129295,9.1,991920,0.21,65121215,5.57,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2018,62512183,8.93,22308279,5.4,84820462,7.62,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2019,77942036,7.76,160000,0.05,78102036,5.84,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2020,81188242,9.05,9801075,2.82,90989317,7.31,34
8,Tarija,34 FORTALECIMIENTO INSTITUCIONAL,total,2021,67399871,8.42,5923005,2.39,73322876,6.99,34
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2012,9196607,1.6,780000,0.13,9976607,0.85,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2013,10572680,1.42,1231750,0.19,11804430,0.84,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2014,23940094,2.85,,0,23940094,1.35,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2015,12476770,1.22,1e+05,0.01,12576770,0.62,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2016,6808000,0.89,1751000,0.32,8559000,0.65,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2017,5847282,0.83,742733,0.16,6590015,0.56,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2018,7179643,1.03,1e+05,0.02,7279643,0.65,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2019,7436180,0.74,4e+05,0.12,7836180,0.59,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2020,3934342,0.44,428000,0.12,4362342,0.35,35
8,Tarija,35 FOMENTO AL DESARROLLO ECONOMICO LOCAL Y PROMOCIÓN DEL EMPLEO,total,2021,8209655,1.03,,0,8209655,0.78,35
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2012,7597770,1.32,,0,7597770,0.64,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2013,4551600,0.61,,0,4551600,0.32,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2014,6831956,0.81,1500000,0,8331956,0.47,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2015,10454150,1.03,2119000,0,12573150,0.62,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2016,6364247,0.83,,0,6364247,0.48,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2017,8853579,1.26,,0,8853579,0.76,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2018,1878632,0.27,,0,1878632,0.17,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2019,2347899,0.23,,0,2347899,0.18,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2020,1599618,0.18,,0,1599618,0.13,97
8,Tarija,97 PARTIDAS NO ASIGNABLES A PROGRAMAS - ACTIVOS FINANCIEROS,total,2021,1571612,0.2,,0,1571612,0.15,97
8,Tarija,98 PARTIDAS NO ASIGNABLES A PROGRAMAS - OTRAS TRANSFERENCIAS,total,2012,576441309,100,603329581,100,1179770890,100,98
